Threshold,Precision,Recall,F2
0.027007146,0.08298755186721991,0.963855421686747,0.30864197530840376
0.02713822,0.08307372793354102,0.963855421686747,0.30888030888007056
0.027156897,0.08316008316008316,0.963855421686747,0.30911901081892695
0.02718178,0.08324661810613944,0.963855421686747,0.30935808197965314
0.02722539,0.08333333333333333,0.963855421686747,0.3095975232195755
0.027239753,0.08342022940563086,0.963855421686747,0.30983733539867675
0.027242318,0.08350730688935282,0.963855421686747,0.31007751937960604
0.027285775,0.08359456635318704,0.963855421686747,0.31031807602768957
0.02732201,0.08368200836820083,0.963855421686747,0.31055900621094096
0.02762899,0.08376963350785341,0.963855421686747,0.31080031080007153
0.027713504,0.08385744234800839,0.963855421686747,0.31104199066850086
0.02790318,0.08289611752360965,0.9518072289156626,0.3073929961087098
0.027914895,0.08298319327731092,0.9518072289156626,0.3076323987536544
0.027937666,0.08307045215562565,0.9518072289156626,0.307872174590563
0.02798759,0.08315789473684211,0.9518072289156626,0.3081123244927398
0.028138451,0.08324552160168598,0.9518072289156626,0.3083528493362158
0.028144188,0.08333333333333333,0.9518072289156626,0.3085937499997598
0.028384896,0.08342133051742344,0.9518072289156626,0.30883502736488877
0.02847495,0.08350951374207188,0.9518072289156626,0.30907668231587854
0.028499182,0.0835978835978836,0.9518072289156626,0.30931871573977515
0.028501322,0.0836864406779661,0.9518072289156626,0.3095611285264051
0.028541282,0.08377518557794274,0.9518072289156626,0.30980392156838665
0.028579306,0.08386411889596602,0.9518072289156626,0.3100470957611406
0.028597439,0.08395324123273114,0.9518072289156626,0.3102906520029012
0.028610941,0.08404255319148936,0.9518072289156626,0.31053459119472737
0.028773516,0.08413205537806177,0.9518072289156626,0.31077891424051407
0.028998228,0.08422174840085288,0.9518072289156626,0.31102362204700273
0.029020824,0.08431163287086446,0.9518072289156626,0.31126871552379315
0.029027974,0.08440170940170941,0.9518072289156626,0.31151419558335464
0.029116405,0.08449197860962566,0.9518072289156626,0.3117600631410368
0.02914635,0.08458244111349036,0.9518072289156626,0.312006319115082
0.029215915,0.08467309753483387,0.9518072289156626,0.3122529644266355
0.02922844,0.08476394849785408,0.9518072289156626,0.31249999999975786
0.029242113,0.08485499462943072,0.9518072289156626,0.3127474267614363
